state,commodity,avg_temperature_C,avg_rainfall_mm,avg_humidity_%,month
Jharkhand,Mango,24.379153175927467,624.2422760638979,56.96963337746208,April
Jharkhand,Mango,21.82902412848047,554.8297407474464,59.06751265668375,May
Jharkhand,Mango,22.755471717104193,625.1365711162015,58.082483194958144,June
Jharkhand,Mango,23.29817806544422,602.3154096266222,52.95455808540668,July
Jharkhand,Mango,21.124613957069872,561.090144212262,56.13509958304322,August
Jharkhand,Mango,21.359836547212975,602.6299827914602,56.57144494491781,September
Jharkhand,Mango,21.195027136804256,696.9229781142155,53.46912798061101,October
Jharkhand,Mango,22.972461001271807,543.6187012599594,57.61241000519232,November
Jharkhand,Mango,20.75916959178329,691.4354181897542,56.126054407139556,December
Jharkhand,Peas Wet,24.2033869519531,1034.42851353184,43.44984066753927,January
Jharkhand,Peas Wet,22.724208879028655,1061.1939364456166,40.29291608038142,February
Jharkhand,Peas Wet,22.864324570944053,991.3799417320229,40.55300246639378,March
Jharkhand,Peas Wet,21.97717625805072,1028.457727357279,40.525261891693184,April
Jharkhand,Peas Wet,23.634693126985464,984.9544874341897,45.19384897572422,May
Jharkhand,Peas Wet,24.081278907937108,1111.5742760635724,47.61372692411919,June
Jharkhand,Peas Wet,21.13477874951807,1111.291423827628,46.510677631506354,July
Jharkhand,Peas Wet,22.267764802506722,1059.9958572522823,40.23806729776342,August
Jharkhand,Peas Wet,22.178534482005055,986.3840909213626,42.753606099738285,September
Jharkhand,Peas Wet,23.976138406984845,1015.5910669139315,43.46744754023973,October
Jharkhand,Peas Wet,23.08471184392995,1084.0378521524078,45.310874070160494,November
Jharkhand,Peas Wet,20.868953316756176,1043.0406986131757,41.79220654135013,December
Jharkhand,Raddish,19.5364856120252,2208.111135769533,63.55420332032122,January
Jharkhand,Raddish,19.639835001062494,2087.731207834647,69.59141436382913,February
Jharkhand,Raddish,18.314073818438224,2225.234871398723,65.70877386433509,March
Jharkhand,Raddish,20.31075208354496,2228.9999315119853,69.49437057309916,April
Jharkhand,Raddish,19.128132023994826,2143.819616806228,71.47277502311388,May
Jharkhand,Raddish,21.072856178324614,2207.911797421072,69.3694934330393,June
Jharkhand,Raddish,21.054176929764377,2121.411427961321,69.84882383444571,July
Jharkhand,Raddish,19.314488424045425,2054.877861453062,62.845615809165395,August
Jharkhand,Raddish,20.412469774271464,2152.0844725050415,63.76099071192171,September
Jharkhand,Raddish,17.87738808431992,2170.5266814224015,62.37839423528092,October
Jharkhand,Raddish,20.296628047489968,2122.9374247342353,68.327549166541,November
Jharkhand,Raddish,19.48457027403607,2080.970071187159,62.25152277035134,December
Jharkhand,Spinach,31.823538492032913,2080.1684462347166,42.71450294832453,January
Jharkhand,Spinach,33.82452861987753,2162.380098688295,46.9801067148392,February
Jharkhand,Spinach,30.658981537584545,2096.4132666221262,42.978137969233615,March
Jharkhand,Spinach,34.24668056551089,2120.3799413913785,43.30111850363898,April
Jharkhand,Spinach,31.460412181553295,2085.763400029738,49.34017505040845,May
Jharkhand,Spinach,32.77054979341162,2267.440329022701,50.26036982414,June
Jharkhand,Spinach,31.18365818896024,2084.533477505457,51.821784394657584,July
Jharkhand,Spinach,31.89828765918376,2143.5078736232717,42.51123334696929,August
Jharkhand,Spinach,31.769045882940784,2202.337118077403,47.27021850648122,September
Jharkhand,Spinach,32.5449014582279,2123.512127616411,48.39266060464426,October
Jharkhand,Spinach,31.72020461206043,2238.7173633014836,46.012759612327,November
Jharkhand,Spinach,31.486000350725785,2208.9293865666573,49.97047364899585,December
Jharkhand,Banana,16.922889492789913,2074.257649121428,49.38142784668549,January
Jharkhand,Banana,16.008824326522813,1970.3249251592858,43.17396048199247,February
Jharkhand,Banana,15.312740285742251,1959.887867961929,50.64599109590104,March
Jharkhand,Banana,15.068557106632587,2065.478100871224,43.70302242217389,April
Jharkhand,Banana,17.590774404177097,1970.2441105775963,49.152751668749886,May
Jharkhand,Banana,16.175399710102607,1966.4182917895603,42.398539797601636,June
Jharkhand,Banana,14.819082457025935,2012.305692506874,48.401815831775934,July
Jharkhand,Banana,17.486187098969886,2080.695152683117,43.31657628809636,August
Jharkhand,Banana,15.527722592825981,2053.3059860239437,50.951647397536846,September
Jharkhand,Banana,18.057244837781507,1934.015967640808,47.560473699101884,October
Jharkhand,Banana,17.209872555059174,2011.801099733541,43.75269382110304,November
Jharkhand,Banana,18.221447401434045,2071.777139723175,45.208032659712664,December
Jharkhand,Ber(Zizyphus/Borehannu),15.93303611230852,511.20265801475665,92.49226813276385,January
Jharkhand,Ber(Zizyphus/Borehannu),16.002569903622753,473.9998449735123,84.0093376339874,February
Jharkhand,Ber(Zizyphus/Borehannu),14.628863675465759,447.9460814473137,86.27714859532306,March
Jharkhand,Ber(Zizyphus/Borehannu),16.104808854997152,596.575052370363,87.94793442350898,April
Jharkhand,Ber(Zizyphus/Borehannu),15.9808231292471,600.2399008150503,86.91645018889115,May
Jharkhand,Ber(Zizyphus/Borehannu),16.13498249743458,426.677570472786,85.55748540271242,June
Jharkhand,Ber(Zizyphus/Borehannu),16.61678901601542,560.0105630919028,84.83207557076535,July
Jharkhand,Ber(Zizyphus/Borehannu),13.224284393078332,470.960715573637,91.43558005965889,August
Jharkhand,Ber(Zizyphus/Borehannu),16.44207808461852,616.567937231714,88.12325933717729,September
Jharkhand,Ber(Zizyphus/Borehannu),16.951665541100937,520.7632098468215,84.32990844488167,October
Jharkhand,Ber(Zizyphus/Borehannu),13.384622582669543,539.7538396458193,85.70393402115621,November
Jharkhand,Ber(Zizyphus/Borehannu),15.443073059138674,464.76649013565486,87.53882998323131,December
Jharkhand,Grapes,24.135573875277387,1699.9283264429787,47.79605875880344,January
Jharkhand,Grapes,24.100176758565176,1570.778969014612,43.615958806973474,February
Jharkhand,Grapes,26.610601253336412,1740.1432377202518,42.89421031636202,March
Jharkhand,Grapes,23.99862100506457,1702.0747112867573,47.00506207654444,April
Jharkhand,Grapes,24.65409215212489,1598.3286604264938,49.54039963356021,May
Jharkhand,Grapes,25.86552833866334,1766.0592772612174,47.759103781636654,June
Jharkhand,Grapes,24.508804951517334,1601.4785026607303,48.94502162413804,July
Jharkhand,Grapes,26.74169735178187,1700.6132347946989,43.56031217661739,August
Jharkhand,Grapes,23.80822520748018,1647.0118413918347,48.238488678108176,September
Jharkhand,Grapes,26.54297069302274,1671.6742006813984,44.804405727592325,October
Jharkhand,Grapes,26.734885749479727,1738.9607113306747,41.5872931058829,November
Jharkhand,Grapes,25.602898150551326,1765.0092102933083,50.66968635086024,December
Jharkhand,Mousambi(Sweet Lime),26.312383298379977,1897.7852825734535,79.87726147284071,January
Jharkhand,Mousambi(Sweet Lime),27.94283737222164,1796.4070019559751,72.21353238093266,February
Jharkhand,Mousambi(Sweet Lime),28.703648997186747,1917.7030413408875,73.1726365849563,March
Jharkhand,Mousambi(Sweet Lime),25.680715537499438,1959.117078351098,73.95595642565891,April
Jharkhand,Mousambi(Sweet Lime),28.767972156043555,1876.9954371265878,70.99344461134899,May
Jharkhand,Mousambi(Sweet Lime),26.589504481172902,1888.1461769372027,74.43276727261586,June
Jharkhand,Mousambi(Sweet Lime),28.162043885142396,1829.653729913182,70.62499272382715,July
Jharkhand,Mousambi(Sweet Lime),27.40631514739848,1925.358780206079,75.55066751076316,August
Jharkhand,Mousambi(Sweet Lime),26.15884655380281,1811.992037109644,78.7064619777497,September
Jharkhand,Mousambi(Sweet Lime),28.960725202250504,1806.8744304934235,75.95294757737092,October
Jharkhand,Mousambi(Sweet Lime),27.472094632319454,1856.5920764481166,71.7948355692799,November
Jharkhand,Mousambi(Sweet Lime),26.691384280647483,1885.0528420086282,75.73472207040675,December
Jharkhand,Turnip,16.3121140975481,2093.1064704990767,47.19060748792567,January
Jharkhand,Turnip,18.582117267441483,2226.57873912632,51.514923029083185,February
Jharkhand,Turnip,18.61780580852778,2123.9968172671106,47.79197687692709,March
Jharkhand,Turnip,16.710534159912427,2235.388581528031,53.527717343029,April
Jharkhand,Turnip,15.342158384186042,2115.2836238493837,53.603354886786974,May
Jharkhand,Turnip,15.835661121511317,2183.2638408507155,50.529779258876765,June
Jharkhand,Turnip,18.642875270421595,2182.3430364061674,54.34576309277156,July
Jharkhand,Turnip,15.480783763096087,2201.843113687204,51.47379276010063,August
Jharkhand,Turnip,16.775378032034325,2218.592843484427,48.96292372255233,September
Jharkhand,Turnip,18.44825440585576,2212.1748232748887,52.779932767732376,October
Jharkhand,Turnip,16.08580258253827,2252.3068043220524,48.68359855271993,November
Jharkhand,Turnip,15.42903018723084,2158.249962134351,53.900804609034125,December
Jharkhand,Orange,27.599660716739255,1408.4228652473514,61.49815462988441,January
Jharkhand,Orange,26.81109476068854,1400.9684537797966,65.58438252314438,February
Jharkhand,Orange,28.82362947925791,1510.2343874415965,58.572837895968256,March
Jharkhand,Orange,26.761285542639946,1486.0078942513894,56.12194145161502,April
Jharkhand,Orange,28.00101490273599,1470.9496362444881,55.77297205308295,May
Jharkhand,Orange,27.91073051168847,1477.0934367467833,60.73778784194894,June
Jharkhand,Orange,27.06603274015971,1490.1551153715623,59.8758537613342,July
Jharkhand,Orange,27.427482491871665,1479.4343508629493,58.61857433311978,August
Jharkhand,Orange,28.754850652300817,1551.9681182514748,59.363641263423276,September
Jharkhand,Orange,25.45721503734879,1512.1731040156228,62.3394345807092,October
Jharkhand,Orange,25.41629988852742,1437.6513540150145,60.38616810047714,November
Jharkhand,Orange,28.26264282747903,1447.9528107990966,58.09943902698139,December
Jharkhand,Pine Apple,25.229892065442343,1824.617902779989,80.54659599174019,January
Jharkhand,Pine Apple,23.956360361674797,1873.8035493893658,76.54819578439864,February
Jharkhand,Pine Apple,23.407382258221567,1855.2230119055714,78.74376927460128,March
Jharkhand,Pine Apple,24.163004092797344,1868.9933951598139,77.35516397526325,April
Jharkhand,Pine Apple,23.59165902359621,1906.3470601205586,83.09560656117488,May
Jharkhand,Pine Apple,25.490171811237236,1924.4078350881655,75.25746219158043,June
Jharkhand,Pine Apple,22.123003494567495,1925.1667648770992,76.06059283168865,July
Jharkhand,Pine Apple,25.161594379952035,1920.7736431098772,82.22788088077765,August
Jharkhand,Pine Apple,24.106767958488767,1932.314991347368,76.69411716264403,September
Jharkhand,Pine Apple,25.290371028544005,1868.1811336009973,76.3331819929693,October
Jharkhand,Pine Apple,25.18425603499241,1945.0013167492486,75.81912234409698,November
Jharkhand,Pine Apple,25.02548609177674,1941.8892915949655,80.22366010664383,December
Jharkhand,Pomegranate,26.907343307833212,2404.076686405507,57.285139544863526,January
Jharkhand,Pomegranate,25.00980571422867,2269.845572292327,56.79937243927988,February
Jharkhand,Pomegranate,27.558997874037527,2331.0642598529503,58.933367188726855,March
Jharkhand,Pomegranate,24.50793600867166,2290.9688048618723,63.75553478720329,April
Jharkhand,Pomegranate,24.846414972794427,2367.944418647954,57.877921700220824,May
Jharkhand,Pomegranate,27.274849116170188,2372.6746288168433,55.6061563248303,June
Jharkhand,Pomegranate,26.563599182836384,2356.945006786553,55.50655584167093,July
Jharkhand,Pomegranate,25.13787207577176,2391.2122175646045,56.915803367061784,August
Jharkhand,Pomegranate,24.394948664366424,2369.3639784826264,55.30128521041966,September
Jharkhand,Pomegranate,27.273796807404132,2375.27704350314,62.549695413554744,October
Jharkhand,Pomegranate,27.699128901582302,2243.5902797531094,54.578663019032234,November
Jharkhand,Pomegranate,27.82508094418497,2376.443934083573,55.8074223206413,December
Jharkhand,Water Melon,20.46569971598177,784.4538091035223,49.96339062611983,January
Jharkhand,Water Melon,22.649409724206762,696.7649088766735,45.34742498629481,February
Jharkhand,Water Melon,21.878903940456365,743.7304962690303,45.95510264478062,March
Jharkhand,Water Melon,22.03222923696991,716.7746300687807,48.26868026108675,April
Jharkhand,Water Melon,23.41986536711333,853.3697678682967,49.51540171972991,May
Jharkhand,Water Melon,21.021598575492384,842.8619059782721,49.05403437523453,June
Jharkhand,Water Melon,20.39754504295174,846.9130453450776,50.49701752716444,July
Jharkhand,Water Melon,22.16509925662243,744.9187872655549,47.95655376452255,August
Jharkhand,Water Melon,21.714610805503447,724.7788569106491,43.99316985731835,September
Jharkhand,Water Melon,20.344393695292858,738.7988558413748,49.129011811439696,October
Jharkhand,Water Melon,20.844624427944257,667.6888067108828,45.56377424207418,November
Jharkhand,Water Melon,22.311350269601597,773.5207461862165,52.79431011433988,December
Jharkhand,Chikoos(Sapota),22.633973954538227,2367.067190055867,50.99508959590017,January
Jharkhand,Chikoos(Sapota),24.642756638415232,2463.9527203780717,48.34339877203078,February
Jharkhand,Chikoos(Sapota),22.615496150766425,2449.4053159876667,46.93431064046841,March
Jharkhand,Chikoos(Sapota),24.94993927279031,2445.875492535696,47.21882188544883,April
Jharkhand,Chikoos(Sapota),24.407686267501187,2401.1928387589437,49.99313772387466,May
Jharkhand,Chikoos(Sapota),23.300322727593063,2329.001815919098,45.12088040892842,June
Jharkhand,Chikoos(Sapota),24.715428686414153,2389.784308817445,49.92128528051628,July
Jharkhand,Chikoos(Sapota),24.239493302815315,2303.5448069142976,45.13004261915008,August
Jharkhand,Chikoos(Sapota),22.85714456568639,2445.2334016331433,50.25742047118284,September
Jharkhand,Chikoos(Sapota),25.384784698317056,2297.0864392207304,47.57260905690945,October
Jharkhand,Chikoos(Sapota),23.49434500049198,2345.1094827335337,50.11508815364577,November
Jharkhand,Chikoos(Sapota),23.392741009970074,2390.6782331611103,50.6778464361011,December
Jharkhand,Green Peas,26.519138367345857,1377.069828613491,86.63110217832254,January
Jharkhand,Green Peas,26.560192578634837,1343.8756472687462,90.02698061731023,February
Jharkhand,Green Peas,25.920343408768943,1385.2753267447724,85.86172394082193,March
Jharkhand,Green Peas,26.613482194409368,1464.701029895888,86.0696533922047,April
Jharkhand,Green Peas,24.844680280774476,1366.8513038319263,85.05402213579193,May
Jharkhand,Green Peas,26.383133632169514,1286.8909615178852,91.88681538427221,June
Jharkhand,Green Peas,25.881889864828516,1303.3156461807475,88.54006202467932,July
Jharkhand,Green Peas,27.483897149923294,1361.9449458042436,86.03410667388107,August
Jharkhand,Green Peas,25.124090707080477,1311.3304049583753,84.52196991766317,September
Jharkhand,Green Peas,25.470188948260038,1289.789411760562,91.70472450774177,October
Jharkhand,Green Peas,25.07669381015795,1301.875100091798,91.6512364008025,November
Jharkhand,Green Peas,24.492815458475675,1366.1069370512782,90.74075283536365,December
Jharkhand,Karbuja(Musk Melon),23.496580114774357,2395.0881211154506,42.4554498807374,January
Jharkhand,Karbuja(Musk Melon),21.8192116273636,2357.2882141069745,43.11182068731056,February
Jharkhand,Karbuja(Musk Melon),24.90201381793932,2362.988726841583,44.89894000627043,March
Jharkhand,Karbuja(Musk Melon),25.078108143288638,2421.232847216438,41.219693227538656,April
Jharkhand,Karbuja(Musk Melon),25.122145485934343,2422.386782123879,45.445396064488406,May
Jharkhand,Karbuja(Musk Melon),22.32788732444987,2340.140357031271,45.63612751308703,June
Jharkhand,Karbuja(Musk Melon),23.564016661022414,2412.628532172025,49.678173615796936,July
Jharkhand,Karbuja(Musk Melon),21.77642186190935,2455.951055104615,49.61835951928407,August
Jharkhand,Karbuja(Musk Melon),22.366794942353046,2472.2262297712173,40.60086579010004,September
Jharkhand,Karbuja(Musk Melon),22.984274119279508,2377.5237597319037,46.89762125170255,October
Jharkhand,Karbuja(Musk Melon),25.175909320946385,2341.439290642767,43.486672761772525,November
Jharkhand,Karbuja(Musk Melon),23.889425288287047,2332.8723674611774,45.43762556597916,December
Jharkhand,Linseed,28.765636390800868,929.0777677783135,47.955766818362804,January
Jharkhand,Linseed,30.22225980096072,848.4511301979206,39.27590997950877,February
Jharkhand,Linseed,28.078587769079963,852.2636068949619,48.88170615866323,March
Jharkhand,Linseed,30.211024833672653,911.0314777801435,42.14336877466508,April
Jharkhand,Linseed,27.423448096483476,873.785763110908,47.22018833475986,May
Jharkhand,Linseed,30.159048042912616,838.2591570842386,45.20480637108463,June
Jharkhand,Linseed,27.21074166697392,910.1668921471435,48.199232321998636,July
Jharkhand,Linseed,29.945369966318978,793.5507963200295,45.17590627310297,August
Jharkhand,Linseed,28.91261690857162,972.1690894369285,40.059810784226606,September
Jharkhand,Linseed,28.74417128579322,862.6164400508239,45.819292496920184,October
Jharkhand,Linseed,29.829281862304697,951.7421690956835,42.64855012451994,November
Jharkhand,Linseed,28.36964130551898,791.5013328029681,45.512468107404565,December
Jharkhand,Sponge gourd,23.836582715012828,2312.7500754849843,88.64447078936931,January
Jharkhand,Sponge gourd,27.181594731872575,2317.1721870191195,86.86520526805894,February
Jharkhand,Sponge gourd,26.677394091146628,2280.0677235665867,86.08711003066601,March
Jharkhand,Sponge gourd,24.493234462703395,2407.6350734747793,92.09741280025679,April
Jharkhand,Sponge gourd,24.120056851968787,2353.2979889513804,88.30446564880542,May
Jharkhand,Sponge gourd,24.03454768636543,2453.04394054745,85.85185156201932,June
Jharkhand,Sponge gourd,25.23326246706129,2267.1159965489474,91.65570830003101,July
Jharkhand,Sponge gourd,24.190051690990025,2443.358330606939,86.13002471001629,August
Jharkhand,Sponge gourd,24.056542390551332,2313.3054326504157,87.10944801812835,September
Jharkhand,Sponge gourd,23.515211952060362,2406.3544479708257,82.60505861377825,October
Jharkhand,Sponge gourd,26.658895596348273,2372.7148780223088,82.42705974845947,November
Jharkhand,Sponge gourd,25.57884856038632,2271.827610942899,83.65328918655126,December
Jharkhand,Kinnow,27.27643019095892,1404.3300036846238,50.948230981948974,January
Jharkhand,Kinnow,27.472257359892797,1459.3585090600861,53.09929747849728,February
Jharkhand,Kinnow,29.8570624918071,1569.7638820922639,49.79829013409227,March
Jharkhand,Kinnow,30.80629786934813,1496.9794367864172,54.31240806043198,April
Jharkhand,Kinnow,29.496058356907128,1468.5118648195723,51.71805272323948,May
Jharkhand,Kinnow,27.73655825232146,1465.760920328101,54.99993426525871,June
Jharkhand,Kinnow,27.814513770810912,1561.65699633647,51.24853695614757,July
Jharkhand,Kinnow,31.014505848399885,1497.1260087636706,47.57060388813719,August
Jharkhand,Kinnow,31.10352228700497,1413.5970574453963,52.15815255741849,September
Jharkhand,Kinnow,31.141655317323927,1569.4503993828296,49.6989641465838,October
Jharkhand,Kinnow,30.557213470560164,1568.3988805023428,52.618701651458935,November
Jharkhand,Kinnow,27.629501424851167,1553.8286632121324,48.64525253416892,December
Jharkhand,French Beans (Frasbean),22.683017706478086,1862.5303999372595,47.10880912144672,January
Jharkhand,French Beans (Frasbean),20.584769981217065,1767.651521118953,43.38514934923722,February
Jharkhand,French Beans (Frasbean),22.349030355719115,1842.8530514042725,46.87571125764512,March
Jharkhand,French Beans (Frasbean),19.3816587520667,1809.1848644152108,42.21078531394429,April
Jharkhand,French Beans (Frasbean),20.835076108597157,1790.1242849616683,50.20088882518395,May
Jharkhand,French Beans (Frasbean),20.348005880496597,1915.0910296637549,47.02316068384347,June
Jharkhand,French Beans (Frasbean),21.286735192658494,1758.8079251981153,47.64221894211633,July
Jharkhand,French Beans (Frasbean),20.761453669323284,1818.7482873811994,50.89283838608719,August
Jharkhand,French Beans (Frasbean),21.000912826359336,1750.6476750866916,50.58042000557481,September
Jharkhand,French Beans (Frasbean),22.317640531565797,1796.9797813340354,48.37035996824961,October
Jharkhand,French Beans (Frasbean),21.699240645555673,1771.1028771917026,45.291694844694796,November
Jharkhand,French Beans (Frasbean),20.20956737926187,1893.6746890228908,48.71697860665185,December
Jharkhand,Guava,20.094580324741457,2163.4751236749958,73.12690563272854,January
Jharkhand,Guava,17.894838008738045,2104.1387452931035,71.45371375380512,February
Jharkhand,Guava,20.702215572345473,2173.097835798534,70.68061047792449,March
Jharkhand,Guava,19.09300929646677,2102.741329199717,72.9269628498446,April
Jharkhand,Guava,20.1266581969866,2082.3776083965267,73.53582710670906,May
Jharkhand,Guava,19.12757917767084,2243.089548255587,73.42083243079975,June
Jharkhand,Guava,19.754427926240247,2233.463319173308,69.17839920895166,July
Jharkhand,Guava,18.9182624048378,2106.899807429202,70.4138441323683,August
Jharkhand,Guava,17.38565076031603,2119.6309772121513,68.03662978753908,September
Jharkhand,Guava,18.46311375683312,2152.8674744362497,69.79623787204962,October
Jharkhand,Guava,19.078319121542762,2154.330872296464,70.48188508342548,November
Jharkhand,Guava,20.323889032274344,2117.4234771455767,76.71115851156372,December
Jharkhand,Papaya,19.973080297335574,2187.186423674002,51.84522397921622,January
Jharkhand,Papaya,17.94869931168116,2263.7470875905474,51.48774264265118,February
Jharkhand,Papaya,18.09447908806591,2115.6767499611797,51.6744786635099,March
Jharkhand,Papaya,19.93174129446978,2207.369826845033,49.71742870970281,April
Jharkhand,Papaya,17.666471469379648,2147.0694326991634,54.47188343817133,May
Jharkhand,Papaya,16.533261932885136,2113.3324480790334,54.47821159809262,June
Jharkhand,Papaya,19.226035911926544,2166.9403007911096,48.671377380219496,July
Jharkhand,Papaya,17.778938902936332,2293.136685319857,50.759107759797175,August
Jharkhand,Papaya,19.40124458678301,2167.486409753203,49.02367073909388,September
Jharkhand,Papaya,18.0649580202067,2160.2492518941845,52.16056703889084,October
Jharkhand,Papaya,19.932526070716396,2286.4657879119104,48.02553349826,November
Jharkhand,Papaya,19.31419614439542,2273.9548044400303,45.991064713746084,December
Jharkhand,Squash(Chappal Kadoo),17.97219838304982,1726.5503503161235,73.83972120533707,January
Jharkhand,Squash(Chappal Kadoo),19.53422109779665,1710.862673983633,68.45760013128218,February
Jharkhand,Squash(Chappal Kadoo),19.829773341950556,1566.650412457217,72.9696326472747,March
Jharkhand,Squash(Chappal Kadoo),20.603676917055875,1681.252914767761,72.50382838305,April
Jharkhand,Squash(Chappal Kadoo),20.175415578570053,1669.6265745714618,70.14527231181124,May
Jharkhand,Squash(Chappal Kadoo),20.904345713706466,1704.6856140712155,76.3077622597507,June
Jharkhand,Squash(Chappal Kadoo),17.17828194389946,1621.742225603007,71.16513307749499,July
Jharkhand,Squash(Chappal Kadoo),19.21557920516184,1661.9811288205476,77.09218631108324,August
Jharkhand,Squash(Chappal Kadoo),20.863983578897354,1681.8937880857695,72.60631356425503,September
Jharkhand,Squash(Chappal Kadoo),21.051555766225736,1607.6297878220023,70.10011018155204,October
Jharkhand,Squash(Chappal Kadoo),18.239524507375492,1573.8916495747662,73.9895803789742,November
Jharkhand,Squash(Chappal Kadoo),20.778255208863257,1612.7956811595354,75.09861662468089,December
Jharkhand,Gur(Jaggery),16.637787524881546,713.5041284056737,84.79493644795267,January
Jharkhand,Gur(Jaggery),16.333288418005736,890.4411118967928,78.85473780778396,February
Jharkhand,Gur(Jaggery),16.84943626649757,783.1051811936217,78.08058748628696,March
Jharkhand,Gur(Jaggery),15.9279365882042,748.9571079109886,78.9909704962078,April
Jharkhand,Gur(Jaggery),15.768810463680538,829.4835968944863,81.24940966386694,May
Jharkhand,Gur(Jaggery),15.395118875878957,806.8421422034982,76.81344248540945,June
Jharkhand,Gur(Jaggery),16.00620907126672,788.4390338865783,76.08561189001381,July
Jharkhand,Gur(Jaggery),17.203820591601797,721.063349082955,81.28830356927513,August
Jharkhand,Gur(Jaggery),18.499738994020323,714.7781527116779,84.12468808863288,September
Jharkhand,Gur(Jaggery),17.968701593059325,888.6543422720906,81.8098879127814,October
Jharkhand,Gur(Jaggery),16.50350651035152,849.0504046074223,84.24923979104108,November
Jharkhand,Gur(Jaggery),17.92026845836268,782.3460624345514,79.67470869690692,December
Jharkhand,Bengal Gram Dal (Chana Dal),18.684136403017156,2012.4692261683572,40.261346662678854,January
Jharkhand,Bengal Gram Dal (Chana Dal),17.031797762857366,1900.4758991885328,42.55130068769621,February
Jharkhand,Bengal Gram Dal (Chana Dal),15.144638842972721,2035.0889152564746,43.871679153055766,March
Jharkhand,Bengal Gram Dal (Chana Dal),17.165738732575996,2032.3694367279443,45.37946133173003,April
Jharkhand,Bengal Gram Dal (Chana Dal),15.787920987848175,2021.0506973843558,46.218315127396394,May
Jharkhand,Bengal Gram Dal (Chana Dal),18.418630691126793,1997.243834095199,44.65212677823557,June
Jharkhand,Bengal Gram Dal (Chana Dal),16.384902210404075,1926.3199658803298,40.667386777017185,July
Jharkhand,Bengal Gram Dal (Chana Dal),15.33358030408193,2002.9542211440782,46.78798545120331,August
Jharkhand,Bengal Gram Dal (Chana Dal),14.975710528523916,1969.0278496405078,40.38857147905009,September
Jharkhand,Bengal Gram Dal (Chana Dal),15.23814908222128,2029.2728408141588,42.72650156094707,October
Jharkhand,Bengal Gram Dal (Chana Dal),15.657741139994188,1884.1973448861609,39.91345035699875,November
Jharkhand,Bengal Gram Dal (Chana Dal),17.286707780420052,1956.7777376421482,43.84333376038209,December
Jharkhand,Masur Dal,25.959194952606715,2299.302535240257,72.86084260646003,January
Jharkhand,Masur Dal,26.440878043320804,2145.8357201596573,68.52743814013111,February
Jharkhand,Masur Dal,25.043934435380038,2121.185405705268,68.8241390637861,March
Jharkhand,Masur Dal,24.112354446830526,2114.7638247830932,74.59428655222699,April
Jharkhand,Masur Dal,23.811383957480928,2168.9803258328466,74.23559348141958,May
Jharkhand,Masur Dal,26.559150613455255,2247.565476993273,71.89933349711242,June
Jharkhand,Masur Dal,24.14157810537555,2261.0530946752124,73.24731004018057,July
Jharkhand,Masur Dal,23.793042291099585,2200.8658544124364,77.06109097759504,August
Jharkhand,Masur Dal,24.88017594089707,2208.3922464227585,74.86281231590556,September
Jharkhand,Masur Dal,25.34796008425702,2118.2952414773135,73.38758792107471,October
Jharkhand,Masur Dal,26.101423094957568,2234.4027508477575,77.53834892977223,November
Jharkhand,Masur Dal,24.112715796492896,2196.430718542441,73.33898238361475,December
Jharkhand,Sugar,24.161116015311624,1718.353986928062,66.32523805540627,January
Jharkhand,Sugar,20.823774022702835,1622.4242208784788,66.44734793518737,February
Jharkhand,Sugar,21.592463701203663,1570.5550575727214,64.40299851184663,March
Jharkhand,Sugar,22.315636774650773,1707.6460517945902,59.3893571764329,April
Jharkhand,Sugar,22.152713492221302,1694.6108305543667,62.917622269938754,May
Jharkhand,Sugar,22.48150336994351,1716.9595277232845,61.293991908959924,June
Jharkhand,Sugar,23.530484748784474,1692.144353428363,66.63923886744075,July
Jharkhand,Sugar,23.753517305849833,1667.851599604174,67.06431796235722,August
Jharkhand,Sugar,22.871243322518954,1660.2771172975633,64.32809055761822,September
Jharkhand,Sugar,23.76803890160196,1603.2851919602751,66.17001050312204,October
Jharkhand,Sugar,23.058390303754006,1667.7998250161356,67.09438742199455,November
Jharkhand,Sugar,24.177819741024148,1593.4425311449756,63.52589857773032,December
Jharkhand,Pointed gourd (Parval),33.08584004791844,821.0236510564334,51.81518462653443,January
Jharkhand,Pointed gourd (Parval),33.5999010099908,824.6913401110971,51.74384200965845,February
Jharkhand,Pointed gourd (Parval),33.9178179217583,821.5091605555759,45.27752134455299,March
Jharkhand,Pointed gourd (Parval),36.35946949548285,901.5025844861651,44.424106560414074,April
Jharkhand,Pointed gourd (Parval),34.90687705977818,890.9963392864178,44.62712608860903,May
Jharkhand,Pointed gourd (Parval),34.29877865459412,803.4465817127704,47.53859940722837,June
Jharkhand,Pointed gourd (Parval),34.75461734658211,758.1516988345069,48.81173871848085,July
Jharkhand,Pointed gourd (Parval),33.85238254027432,763.4332252213444,53.393981816321606,August
Jharkhand,Pointed gourd (Parval),36.54289400115117,845.8322989632042,44.875795483809775,September
Jharkhand,Pointed gourd (Parval),33.30495630024195,819.9886067427412,49.28461027477824,October
Jharkhand,Pointed gourd (Parval),34.71995885987109,844.1690335447406,48.1474699606667,November
Jharkhand,Pointed gourd (Parval),35.84314957824972,725.6927802664502,50.446513143621594,December
Jharkhand,Arhar Dal(Tur Dal),23.85438489208192,718.5977487864646,82.92936260832184,January
Jharkhand,Arhar Dal(Tur Dal),23.90144903975968,695.204848166973,78.89334557476276,February
